PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2010_NEVADA,NEVADA,2010,423859.0,4262471.0,358496.0,2341891.0,1562084.0,4260869.0,2117135.0,1359161.0,142848.0,381094.0,4444.0,32454.0,34047.0,33070.0,29207.0,269773.0,129831.0,404048.0,42.0,425.0,383.0,485.0,376.0,3534.0,1693.0,5269.0,150.0,1588.0,2059.0,2071.0,2122.0,15910.0,8998.0,25058.0,1584.0,13772.0,13960.0,12433.0,9754.0,108152.0,45535.0,155271.0,421.0,3004.0,3252.0,3284.0,3106.0,26022.0,13686.0,40129.0,1993.0,11672.0,12506.0,12846.0,12768.0,100707.0,54548.0,157248.0,30.0,371.0,339.0,377.0,278.0,2902.0,1218.0,4150.0,224.0,1622.0,1548.0,1574.0,803.0,12546.0,4153.0,16923.0,29.0,200.0,200.0,250.0,195.0,1799.0,850.0,2678.0,13.0,225.0,183.0,235.0,181.0,1735.0,843.0,2591.0,104.0,811.0,1104.0,1064.0,1103.0,8233.0,4738.0,13075.0,46.0,777.0,955.0,1007.0,1019.0,7677.0,4260.0,11983.0,1103.0,6967.0,7079.0,6369.0,4971.0,55285.0,23122.0,79510.0,481.0,6805.0,6881.0,6064.0,4783.0,52867.0,22413.0,75761.0,284.0,1486.0,1660.0,1693.0,1598.0,13483.0,7048.0,20815.0,137.0,1518.0,1592.0,1591.0,1508.0,12539.0,6638.0,19314.0,1332.0,6127.0,6413.0,6587.0,6499.0,52129.0,27894.0,81355.0,661.0,5545.0,6093.0,6259.0,6269.0,48578.0,26654.0,75893.0,23.0,183.0,161.0,200.0,137.0,1480.0,608.0,2111.0,7.0,188.0,178.0,177.0,141.0,1422.0,610.0,2039.0,170.0,855.0,804.0,807.0,395.0,6419.0,1978.0,8567.0,54.0,767.0,744.0,767.0,408.0,6127.0,2175.0,8356.0,,,,
2010_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2010,196648.0,2906573.0,185175.0,1060998.0,1660400.0,2856965.0,1612216.0,837094.0,76110.0,131261.0,3097.0,11970.0,14294.0,15407.0,15019.0,116509.0,63135.0,182741.0,12.0,39.0,37.0,63.0,46.0,392.0,210.0,614.0,122.0,387.0,431.0,372.0,321.0,3286.0,1449.0,4857.0,172.0,596.0,524.0,501.0,431.0,4444.0,2019.0,6635.0,86.0,241.0,270.0,347.0,261.0,2327.0,1167.0,3580.0,2630.0,10379.0,12784.0,13943.0,13872.0,104140.0,57629.0,164399.0,1.0,10.0,9.0,14.0,7.0,77.0,38.0,116.0,74.0,318.0,239.0,167.0,81.0,1843.0,623.0,2540.0,4.0,15.0,22.0,34.0,27.0,201.0,109.0,314.0,8.0,24.0,15.0,29.0,19.0,191.0,101.0,300.0,68.0,175.0,202.0,200.0,175.0,1664.0,743.0,2475.0,54.0,212.0,229.0,172.0,146.0,1622.0,706.0,2382.0,99.0,312.0,256.0,249.0,216.0,2341.0,1043.0,3483.0,73.0,284.0,268.0,252.0,215.0,2103.0,976.0,3152.0,58.0,116.0,126.0,177.0,138.0,1184.0,638.0,1880.0,28.0,125.0,144.0,170.0,123.0,1143.0,529.0,1700.0,1549.0,5346.0,6607.0,7154.0,7100.0,53887.0,29701.0,85137.0,1081.0,5033.0,6177.0,6789.0,6772.0,50253.0,27928.0,79262.0,0.0,5.0,7.0,6.0,4.0,41.0,21.0,62.0,1.0,5.0,2.0,8.0,3.0,36.0,17.0,54.0,34.0,157.0,131.0,85.0,31.0,901.0,276.0,1211.0,40.0,161.0,108.0,82.0,50.0,942.0,347.0,1329.0,,,,
2010_NEW_JERSEY,NEW_JERSEY,2010,1369553.0,26676217.0,2386865.0,9059511.0,15229841.0,26736651.0,14481471.0,8958765.0,962529.0,1154089.0,53564.0,92413.0,98641.0,99630.0,97358.0,794568.0,405143.0,1253275.0,103.0,167.0,125.0,136.0,114.0,1013.0,521.0,1637.0,2971.0,8417.0,9277.0,8706.0,8176.0,73463.0,34025.0,110459.0,23576.0,23934.0,21066.0,19449.0,16653.0,170252.0,76514.0,270342.0,12918.0,14212.0,15747.0,15839.0,15199.0,126341.0,66378.0,205637.0,13361.0,44097.0,51564.0,54789.0,56699.0,415921.0,225168.0,654450.0,208.0,300.0,229.0,190.0,196.0,1822.0,865.0,2895.0,427.0,1286.0,633.0,521.0,321.0,5756.0,1672.0,7855.0,55.0,91.0,70.0,71.0,58.0,493.0,243.0,791.0,48.0,76.0,55.0,65.0,56.0,520.0,278.0,846.0,1538.0,4178.0,4738.0,4452.0,4171.0,37247.0,17299.0,56084.0,1433.0,4239.0,4539.0,4254.0,4005.0,36216.0,16726.0,54375.0,11928.0,12206.0,10624.0,9816.0,8271.0,86052.0,38702.0,136682.0,11648.0,11728.0,10442.0,9633.0,8382.0,84200.0,37812.0,133660.0,6506.0,7226.0,7800.0,7778.0,7514.0,63012.0,33291.0,102809.0,6412.0,6986.0,7947.0,8061.0,7685.0,63329.0,33087.0,102828.0,7274.0,22804.0,26511.0,27999.0,28751.0,212838.0,114253.0,334365.0,6087.0,21293.0,25053.0,26790.0,27948.0,203083.0,110915.0,320085.0,108.0,159.0,112.0,116.0,103.0,953.0,462.0,1523.0,100.0,141.0,117.0,74.0,93.0,869.0,403.0,1372.0,234.0,650.0,318.0,251.0,150.0,2889.0,801.0,3924.0,193.0,636.0,315.0,270.0,171.0,2867.0,871.0,3931.0,,,,
2010_NEW_MEXICO,NEW_MEXICO,2010,331436.0,3638606.0,753816.0,2307843.0,576947.0,3814058.0,1800983.0,1178045.0,135042.0,634137.0,7980.0,26688.0,25955.0,24469.0,20594.0,204677.0,98777.0,311434.0,1209.0,2512.0,2390.0,2359.0,2482.0,19442.0,11367.0,32018.0,57.0,289.0,334.0,358.0,264.0,2614.0,1234.0,3905.0,4724.0,16225.0,15740.0,14447.0,10956.0,123855.0,55970.0,184549.0,163.0,526.0,534.0,499.0,451.0,4221.0,2241.0,6625.0,1774.0,6757.0,6676.0,6585.0,6250.0,52420.0,27058.0,81252.0,13.0,35.0,9.0,7.0,12.0,102.0,53.0,168.0,40.0,344.0,272.0,214.0,179.0,2023.0,854.0,2917.0,676.0,1227.0,1226.0,1228.0,1191.0,9904.0,5718.0,16298.0,533.0,1285.0,1164.0,1131.0,1291.0,9538.0,5649.0,15720.0,39.0,146.0,169.0,172.0,148.0,1287.0,649.0,1975.0,18.0,143.0,165.0,186.0,116.0,1327.0,585.0,1930.0,2808.0,8401.0,7988.0,7443.0,5438.0,63002.0,28464.0,94274.0,1916.0,7824.0,7752.0,7004.0,5518.0,60853.0,27506.0,90275.0,101.0,273.0,291.0,251.0,236.0,2189.0,1237.0,3527.0,62.0,253.0,243.0,248.0,215.0,2032.0,1004.0,3098.0,1114.0,3485.0,3399.0,3350.0,3134.0,26968.0,13982.0,42064.0,660.0,3272.0,3277.0,3235.0,3116.0,25452.0,13076.0,39188.0,8.0,14.0,7.0,3.0,7.0,51.0,33.0,92.0,5.0,21.0,2.0,4.0,5.0,51.0,20.0,76.0,27.0,161.0,136.0,104.0,81.0,1003.0,425.0,1455.0,13.0,183.0,136.0,110.0,98.0,1020.0,429.0,1462.0,,,,
2010_NEW_YORK,NEW_YORK,2010,2697357.0,55453300.0,3694050.0,23111427.0,28647823.0,60067253.0,36628097.0,14152383.0,1433218.0,6125749.0,51649.0,194607.0,198720.0,203761.0,191528.0,1609766.0,851829.0,2513244.0,499.0,1160.0,992.0,1050.0,876.0,8432.0,4252.0,13183.0,4771.0,16378.0,16093.0,16579.0,15625.0,133109.0,70955.0,208835.0,13520.0,47991.0,45108.0,43402.0,34581.0,361434.0,180007.0,554961.0,10179.0,33932.0,37380.0,38802.0,33577.0,301699.0,164640.0,476518.0,22034.0,92632.0,97996.0,103127.0,106511.0,794439.0,429853.0,1246326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,2514.0,1151.0,801.0,358.0,10653.0,2122.0,13421.0,242.0,601.0,489.0,528.0,430.0,4288.0,2260.0,6790.0,257.0,559.0,503.0,522.0,446.0,4144.0,1992.0,6393.0,2387.0,8379.0,8191.0,8625.0,7958.0,68043.0,37032.0,107462.0,2384.0,7999.0,7902.0,7954.0,7667.0,65066.0,33923.0,101373.0,6668.0,24370.0,22931.0,22174.0,16801.0,184104.0,91672.0,282444.0,6852.0,23621.0,22177.0,21228.0,17780.0,177330.0,88335.0,272517.0,5007.0,17493.0,19038.0,19635.0,16192.0,153349.0,82280.0,240636.0,5172.0,16439.0,18342.0,19167.0,17385.0,148350.0,82360.0,235882.0,11203.0,48077.0,50224.0,52784.0,54428.0,408171.0,219571.0,638945.0,10831.0,44555.0,47772.0,50343.0,52083.0,386268.0,210282.0,607381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1263.0,594.0,432.0,174.0,5612.0,1013.0,6954.0,317.0,1251.0,557.0,369.0,184.0,5041.0,1109.0,6467.0,,,,
2010_NORTH_CAROLINA,NORTH_CAROLINA,2010,1444409.0,16621268.0,1927843.0,7451302.0,7242123.0,14162497.0,7637844.0,3873929.0,705012.0,1192652.0,23510.0,115782.0,118617.0,111112.0,91541.0,918327.0,432196.0,1374033.0,510.0,1569.0,1693.0,1783.0,1195.0,13700.0,6414.0,20624.0,335.0,2962.0,2904.0,2656.0,2229.0,22648.0,10452.0,33435.0,5177.0,19286.0,16491.0,12202.0,6804.0,122664.0,40775.0,168616.0,6450.0,28242.0,30767.0,30109.0,25138.0,237765.0,121840.0,366055.0,10176.0,59088.0,62091.0,60127.0,53565.0,484484.0,238380.0,733040.0,30.0,136.0,80.0,89.0,57.0,656.0,304.0,990.0,832.0,4499.0,4591.0,4146.0,2553.0,36410.0,14031.0,51273.0,252.0,776.0,852.0,900.0,561.0,6934.0,3295.0,10481.0,258.0,793.0,841.0,883.0,634.0,6766.0,3119.0,10143.0,179.0,1501.0,1481.0,1344.0,1107.0,11250.0,5252.0,16681.0,156.0,1461.0,1423.0,1312.0,1122.0,11398.0,5200.0,16754.0,2707.0,9748.0,8364.0,6134.0,3391.0,62481.0,20843.0,86031.0,2470.0,9538.0,8127.0,6068.0,3413.0,60183.0,19932.0,82585.0,3477.0,14228.0,15666.0,15273.0,11859.0,120998.0,61198.0,185673.0,2973.0,14014.0,15101.0,14836.0,13279.0,116767.0,60642.0,180382.0,5692.0,30316.0,31897.0,30787.0,26980.0,249340.0,122307.0,377339.0,4484.0,28772.0,30194.0,29340.0,26585.0,235144.0,116073.0,355701.0,17.0,63.0,38.0,41.0,32.0,312.0,167.0,496.0,13.0,73.0,42.0,48.0,25.0,344.0,137.0,494.0,459.0,2306.0,2257.0,2072.0,1207.0,18114.0,6854.0,25427.0,373.0,2193.0,2334.0,2074.0,1346.0,18296.0,7177.0,25846.0,,,,
2010_NORTH_DAKOTA,NORTH_DAKOTA,2010,94997.0,1308214.0,277985.0,552616.0,477613.0,1267426.0,627378.0,342204.0,80790.0,142873.0,1529.0,7449.0,6974.0,7298.0,7581.0,57057.0,30288.0,88874.0,234.0,673.0,655.0,640.0,581.0,5300.0,2582.0,8116.0,3.0,65.0,74.0,79.0,75.0,653.0,351.0,1007.0,2.0,1.0,8.0,8.0,5.0,69.0,23.0,94.0,25.0,189.0,164.0,188.0,136.0,1484.0,620.0,2129.0,1178.0,6122.0,5795.0,6139.0,6623.0,47408.0,25953.0,74539.0,3.0,26.0,20.0,12.0,13.0,115.0,51.0,169.0,84.0,373.0,258.0,232.0,148.0,2028.0,708.0,2820.0,158.0,342.0,350.0,320.0,288.0,2704.0,1304.0,4166.0,76.0,331.0,305.0,320.0,293.0,2596.0,1278.0,3950.0,2.0,38.0,32.0,38.0,35.0,302.0,175.0,479.0,1.0,27.0,42.0,41.0,40.0,351.0,176.0,528.0,1.0,1.0,4.0,5.0,4.0,36.0,15.0,52.0,1.0,0.0,4.0,3.0,1.0,33.0,8.0,42.0,18.0,101.0,77.0,107.0,76.0,785.0,318.0,1121.0,7.0,88.0,87.0,81.0,60.0,699.0,302.0,1008.0,784.0,3275.0,2944.0,3141.0,3419.0,24295.0,13389.0,38468.0,394.0,2847.0,2851.0,2998.0,3204.0,23113.0,12564.0,36071.0,1.0,17.0,10.0,8.0,7.0,64.0,31.0,96.0,2.0,9.0,10.0,4.0,6.0,51.0,20.0,73.0,44.0,189.0,144.0,132.0,74.0,1049.0,351.0,1444.0,40.0,184.0,114.0,100.0,74.0,979.0,357.0,1376.0,,,,
2010_OHIO,OHIO,2010,1669748.0,23247907.0,2310440.0,9987732.0,10949735.0,22701333.0,10976072.0,7468941.0,923709.0,2451038.0,30047.0,129964.0,133202.0,133210.0,118946.0,1062797.0,531383.0,1624227.0,26.0,164.0,208.0,194.0,160.0,1539.0,790.0,2355.0,486.0,2360.0,2362.0,2003.0,1932.0,18863.0,8339.0,27688.0,1509.0,6671.0,4715.0,4063.0,2929.0,37516.0,14810.0,53835.0,6003.0,21202.0,21042.0,20526.0,19088.0,167192.0,90694.0,263889.0,20492.0,93322.0,98545.0,101340.0,91653.0,788342.0,399765.0,1208599.0,17.0,64.0,37.0,38.0,27.0,341.0,171.0,529.0,1514.0,6181.0,6293.0,5046.0,3157.0,49004.0,16814.0,67332.0,16.0,97.0,95.0,90.0,74.0,758.0,401.0,1175.0,10.0,67.0,113.0,104.0,86.0,781.0,389.0,1180.0,276.0,1155.0,1194.0,981.0,959.0,9202.0,4118.0,13596.0,210.0,1205.0,1168.0,1022.0,973.0,9661.0,4221.0,14092.0,835.0,3464.0,2391.0,2127.0,1467.0,19188.0,7615.0,27638.0,674.0,3207.0,2324.0,1936.0,1462.0,18328.0,7195.0,26197.0,3336.0,10842.0,10636.0,10667.0,9270.0,85558.0,46112.0,135006.0,2667.0,10360.0,10406.0,9859.0,9818.0,81634.0,44582.0,128883.0,11441.0,48551.0,50818.0,52386.0,46381.0,406570.0,204187.0,622198.0,9051.0,44771.0,47727.0,48954.0,45272.0,381772.0,195578.0,586401.0,9.0,39.0,16.0,20.0,14.0,164.0,87.0,260.0,8.0,25.0,21.0,18.0,13.0,177.0,84.0,269.0,837.0,3089.0,3148.0,2567.0,1546.0,24856.0,8374.0,34067.0,677.0,3092.0,3145.0,2479.0,1611.0,24148.0,8440.0,33265.0,,,,
2010_OKLAHOMA,OKLAHOMA,2010,653592.0,5778507.0,768319.0,2658186.0,2352002.0,5971651.0,2900568.0,1901671.0,624330.0,471937.0,40688.0,52114.0,48519.0,45737.0,39634.0,389362.0,175949.0,605999.0,6783.0,8727.0,8718.0,8294.0,7061.0,69205.0,31615.0,107603.0,702.0,848.0,928.0,866.0,852.0,7069.0,3618.0,11389.0,5810.0,7844.0,6353.0,4952.0,3363.0,49867.0,17354.0,73031.0,3712.0,5083.0,4838.0,4645.0,3835.0,39684.0,18293.0,61689.0,21829.0,27419.0,25901.0,25311.0,23543.0,209334.0,100539.0,331702.0,137.0,157.0,124.0,111.0,118.0,1136.0,432.0,1705.0,1715.0,2036.0,1657.0,1558.0,862.0,13067.0,4098.0,18880.0,3546.0,4522.0,4498.0,4108.0,3600.0,35304.0,16219.0,55069.0,3237.0,4205.0,4220.0,4186.0,3461.0,33901.0,15396.0,52534.0,350.0,439.0,473.0,445.0,432.0,3503.0,1824.0,5677.0,352.0,409.0,455.0,421.0,420.0,3566.0,1794.0,5712.0,2941.0,4096.0,3310.0,2533.0,1637.0,25648.0,8885.0,37474.0,2869.0,3748.0,3043.0,2419.0,1726.0,24219.0,8469.0,35557.0,1882.0,2653.0,2479.0,2316.0,1880.0,20227.0,9277.0,31386.0,1830.0,2430.0,2359.0,2329.0,1955.0,19457.0,9016.0,30303.0,11533.0,14400.0,13342.0,12912.0,11771.0,107941.0,51548.0,171022.0,10296.0,13019.0,12559.0,12399.0,11772.0,101393.0,48991.0,160680.0,66.0,75.0,50.0,70.0,49.0,528.0,209.0,803.0,71.0,82.0,74.0,41.0,69.0,608.0,223.0,902.0,890.0,1062.0,867.0,810.0,462.0,6796.0,2110.0,9796.0,825.0,974.0,790.0,748.0,400.0,6271.0,1988.0,9084.0,,,,
2010_OREGON,OREGON,2010,560239.0,6219779.0,813110.0,2947614.0,2459055.0,6398065.0,3246437.0,2054025.0,219391.0,573818.0,9392.0,40656.0,42924.0,42834.0,46212.0,342553.0,178119.0,530064.0,,675.0,776.0,856.0,917.0,6241.0,3490.0,,,1483.0,1724.0,1701.0,1848.0,13285.0,6952.0,,,9898.0,9478.0,8359.0,7995.0,73535.0,31669.0,,,926.0,1065.0,1123.0,1444.0,8642.0,5031.0,,,25475.0,27716.0,28852.0,32170.0,223522.0,123197.0,,,313.0,268.0,239.0,259.0,2156.0,1044.0,,,1886.0,1897.0,1704.0,1579.0,15172.0,6736.0,,,341.0,389.0,440.0,459.0,3130.0,1816.0,,,334.0,387.0,416.0,458.0,3111.0,1674.0,,,737.0,846.0,841.0,952.0,6595.0,3455.0,,,746.0,878.0,860.0,896.0,6690.0,3497.0,,,5082.0,4827.0,4230.0,4174.0,37622.0,16474.0,,,4816.0,4651.0,4129.0,3821.0,35913.0,15195.0,,,488.0,545.0,584.0,781.0,4449.0,2632.0,,,438.0,520.0,539.0,663.0,4193.0,2399.0,,,13320.0,14190.0,14700.0,16771.0,114780.0,63859.0,,,12155.0,13526.0,14152.0,15399.0,108742.0,59338.0,,,155.0,120.0,130.0,128.0,1115.0,538.0,,,158.0,148.0,109.0,131.0,1041.0,506.0,,,939.0,988.0,844.0,798.0,7696.0,3352.0,,,947.0,909.0,860.0,781.0,7476.0,3384.0,,,,,
2010_PENNSYLVANIA,PENNSYLVANIA,2010,1682887.0,27883991.0,2977089.0,9430947.0,15475955.0,28231191.0,13442543.0,7774897.0,1183764.0,2208448.0,16294.0,128120.0,132497.0,135876.0,141710.0,1064238.0,582442.0,1662974.0,35.0,278.0,205.0,184.0,214.0,1669.0,906.0,2610.0,664.0,4054.0,4441.0,4049.0,3877.0,34493.0,16588.0,51745.0,2838.0,12555.0,11496.0,10741.0,8845.0,90822.0,42826.0,136486.0,7755.0,18895.0,20509.0,20655.0,20571.0,163958.0,89565.0,261278.0,3951.0,87971.0,93854.0,98796.0,107253.0,755467.0,427592.0,1187010.0,17.0,66.0,94.0,75.0,84.0,635.0,310.0,962.0,1034.0,4301.0,1898.0,1376.0,866.0,17194.0,4655.0,22883.0,19.0,151.0,104.0,100.0,112.0,863.0,458.0,1340.0,16.0,127.0,101.0,84.0,102.0,806.0,448.0,1270.0,333.0,2056.0,2190.0,2002.0,2003.0,16690.0,8373.0,25396.0,331.0,1998.0,2251.0,2047.0,1874.0,17803.0,8215.0,26349.0,1409.0,6442.0,5790.0,5551.0,4424.0,46884.0,21982.0,70275.0,1429.0,6113.0,5706.0,5190.0,4421.0,43938.0,20844.0,66211.0,3956.0,9634.0,10635.0,10406.0,10254.0,84039.0,45490.0,133485.0,3799.0,9261.0,9874.0,10249.0,10317.0,79919.0,44075.0,127793.0,2125.0,45778.0,48437.0,50751.0,55044.0,389962.0,220434.0,612521.0,1826.0,42193.0,45417.0,48045.0,52209.0,365505.0,207158.0,574489.0,8.0,26.0,48.0,30.0,39.0,319.0,144.0,471.0,9.0,40.0,46.0,45.0,45.0,316.0,166.0,491.0,591.0,2265.0,931.0,676.0,412.0,8801.0,2299.0,11691.0,443.0,2036.0,967.0,700.0,454.0,8393.0,2356.0,11192.0,,,,
2010_RHODE_ISLAND,RHODE_ISLAND,2010,141023.0,2207123.0,247217.0,736525.0,1223381.0,2187163.0,1238257.0,758963.0,89242.0,40673.0,2054.0,10057.0,10865.0,10954.0,10466.0,85623.0,46059.0,133736.0,17.0,65.0,71.0,75.0,55.0,611.0,258.0,886.0,46.0,318.0,339.0,337.0,260.0,2579.0,1215.0,3840.0,297.0,2474.0,2364.0,2215.0,1726.0,18311.0,8835.0,27443.0,111.0,813.0,850.0,823.0,861.0,6611.0,3922.0,10644.0,1520.0,6006.0,6947.0,7234.0,7387.0,55187.0,30970.0,87677.0,0.0,9.0,9.0,7.0,28.0,86.0,115.0,201.0,63.0,372.0,285.0,263.0,149.0,2238.0,744.0,3045.0,11.0,34.0,37.0,30.0,20.0,285.0,127.0,423.0,6.0,31.0,34.0,45.0,35.0,326.0,131.0,463.0,30.0,163.0,175.0,168.0,133.0,1291.0,593.0,1914.0,16.0,155.0,164.0,169.0,127.0,1288.0,622.0,1926.0,189.0,1231.0,1210.0,1168.0,816.0,9509.0,4472.0,14170.0,108.0,1243.0,1154.0,1047.0,910.0,8802.0,4363.0,13273.0,71.0,462.0,435.0,436.0,438.0,3403.0,2033.0,5507.0,40.0,351.0,415.0,387.0,423.0,3208.0,1889.0,5137.0,929.0,3115.0,3621.0,3764.0,3683.0,28791.0,15889.0,45609.0,591.0,2891.0,3326.0,3470.0,3704.0,26396.0,15081.0,42068.0,0.0,5.0,5.0,6.0,15.0,48.0,68.0,116.0,0.0,4.0,4.0,1.0,13.0,38.0,47.0,85.0,41.0,185.0,156.0,137.0,52.0,1174.0,341.0,1556.0,22.0,187.0,129.0,126.0,97.0,1064.0,403.0,1489.0,,,,
2010_SOUTH_CAROLINA,SOUTH_CAROLINA,2010,715590.0,7755419.0,1058473.0,3377539.0,3319407.0,8242553.0,3797945.0,2445636.0,389554.0,1203253.0,24188.0,54624.0,55636.0,52904.0,44703.0,436769.0,210257.0,671214.0,81.0,183.0,147.0,150.0,120.0,1227.0,620.0,1928.0,321.0,773.0,773.0,653.0,554.0,5864.0,2624.0,8809.0,3327.0,4746.0,3719.0,2724.0,1787.0,28408.0,9721.0,41456.0,10107.0,19127.0,19891.0,18933.0,16648.0,154690.0,79110.0,243907.0,9508.0,28024.0,29629.0,29357.0,24946.0,235327.0,114661.0,359496.0,25.0,69.0,79.0,60.0,49.0,520.0,256.0,801.0,819.0,1702.0,1398.0,1027.0,599.0,10733.0,3265.0,14817.0,41.0,85.0,66.0,74.0,58.0,634.0,322.0,997.0,40.0,98.0,81.0,76.0,62.0,593.0,298.0,931.0,168.0,381.0,374.0,357.0,272.0,2932.0,1320.0,4420.0,153.0,392.0,399.0,296.0,282.0,2932.0,1304.0,4389.0,1761.0,2457.0,1869.0,1391.0,871.0,14766.0,5001.0,21528.0,1566.0,2289.0,1850.0,1333.0,916.0,13642.0,4720.0,19928.0,5288.0,9819.0,10191.0,9719.0,7667.0,79214.0,39983.0,124485.0,4819.0,9308.0,9700.0,9214.0,8981.0,75476.0,39127.0,119422.0,5208.0,14724.0,15248.0,15179.0,12384.0,121577.0,58942.0,185727.0,4300.0,13300.0,14381.0,14178.0,12562.0,113750.0,55719.0,173769.0,12.0,41.0,35.0,33.0,21.0,262.0,129.0,403.0,13.0,28.0,44.0,27.0,28.0,258.0,127.0,398.0,428.0,878.0,695.0,526.0,286.0,5381.0,1612.0,7421.0,391.0,824.0,703.0,501.0,313.0,5352.0,1653.0,7396.0,,,,
